"","Ticker","Name","Trade Value","Liquidity","Category","Portfolio","Eff_Date","An_Date"
"3018","SENEA","Seneca Foods Corp A","0.96830368377546527","2.1378898226244081","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3118","QNST","QuinStreet Inc","1.0982411657439795","2.1051621442951518","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3218","MBFI","MB Financial Inc","14.511381336600746","1.8782427951860483","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3318","UBSI","United Bankshares Inc (WV)","9.8049444560968979","1.7107849536687341","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3418","TILE","Interface Inc","6.6180872483951418","1.6854539080912809","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3518","BCC","Boise Cascade Co","11.757940707967185","1.6326396180194278","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3618","IGTE","Igate Corp","8.46979449361951","1.4848625992931423","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"3718","CTRE","CareTrust REIT Inc","2.2639814843173678","1.4342627164397701","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"619","GHC","Graham Holdings Co","-96.313000147505178","-8.1223353633931428","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"719","DISCA","Discovery Communications Inc","-431.30560138178902","-4.6388763862876194","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"819","SNI","Scripps Networks Interactive","-132.2608206882004","-2.0246956780349432","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"919","NKE","NIKE Inc B","-340.37062700933717","-1.5303072494688534","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1019","ITW","Illinois Tool Works Inc","-201.40820514807479","-1.2765584265850589","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1119","KR","Kroger Co","-126.31651371018809","-1.1607465014686971","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1219","FDX","FedEx Corp","-169.6776214651232","-1.1346345511697034","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1319","VRSN","VeriSign Inc","-67.899435470643866","-1.1293955755814027","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1419","IBM","Intl Business Machines Corp","-538.94427055924302","-1.0527523037419171","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1519","TYC","Tyco Intl","-95.354015001196785","-1.0516245145874128","Most Illiquid Net Sells","S&P 500",2014-09-19,2014-08-27
"1719","KMPR","Kemper Corporation","-20.182494345889392","-3.3155603498635444","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"1819","HOLX","Hologic Inc","-79.736028742321452","-2.0813667700081853","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"1919","WCN","Waste Connections Inc","-28.246241373871143","-1.9787438786935356","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2019","GGG","Graco Inc","-21.946286983633087","-1.8147507864240568","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2119","CLGX","CoreLogic Inc.","-17.73589135082176","-1.7921042962934073","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2219","ATR","AptarGroup Inc","-21.178748511814611","-1.4815475231870721","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2319","SEIC","SEI Investments Corp","-38.711257962344433","-1.4439513109116704","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2419","TR","Tootsie Roll Industries Inc","-2.7738619966767901","-1.3339975615565856","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2519","CBSH","Commerce Bancshares Inc (MO)","-14.281853756643004","-1.1483708401863","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2619","WAB","Wabtec","-33.233858249528069","-1.0622048856272179","Most Illiquid Net Sells","S&P 400",2014-09-19,2014-08-27
"2819","BFS","Saul Centers","-7.3308014667452079","-6.6018731460270379","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"2919","CRVL","Corvel Corp","-5.4978745470903689","-4.4189358406802128","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3019","UFCS","United Fire Group Inc.","-5.8278159761796129","-4.1417828315517369","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3119","FORR","Forrester Research Inc","-3.7987757165066829","-3.6041808359566563","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3219","GFF","Griffon Corp","-3.9789648524326195","-1.8411542788477271","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3319","VICR","Vicor Corp","-0.7550462278131187","-1.6852439541320299","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3419","WPP","Wausau Paper Corp.","-5.0074727113379618","-1.55630335331851","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3519","ADC","Agree Realty Corp","-1.5207724518475931","-1.4459283106326268","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3619","GTY","Getty Realty Corp","-1.1331416699077059","-1.3294113628157684","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"3719","BKMU","Bank Mutual Corp","-0.72506379056922421","-1.2986886854776132","Most Illiquid Net Sells","S&P 600",2014-09-19,2014-08-27
"628","MSFT","Microsoft Corp","4092.7104588684151","3.603750718397325","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"728","FB","Facebook Inc","2163.9328860663222","0.98854644611311415","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"828","KO","Coca-Cola Co","663.60847266297981","1.2973463611322809","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"928","GM","General Motors Company","632.75984862109442","1.7768296220933255","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1028","BRK/B","Berkshire Hathaway B","419.39649527985199","0.98738610702008633","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1128","DISCK","Discovery Communications Inc","417.69630823133662","5.6626609171414284","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1228","AMZN","Amazon.com Inc","281.26471448136095","0.2598667609766197","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1328","SCG","SCANA Corp","260.39777294449334","5.6263505255602073","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1428","ORCL","Oracle Corp","236.31002109026733","0.56184058728075303","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1528","EQR","Equity Residential","216.3688578454763","2.295031159465418","Largest Net Buys by Trade Value","S&P 500",2014-09-19,2014-08-27
"1728","ASH","Ashland Inc","46.660278675822553","0.3959267043586493","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"1828","LDOS","Leidos Holdings Inc","33.20912164248525","2.7866815911728602","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"1928","UNT","Unit Corp","27.612267783882068","1.7342108310894815","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2028","TMST","TimkenSteel Corp","25.9801437952983","1.324109420888425","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2128","LAMR","Lamar Advertising Co A","60.026415575020401","0.74335964527438869","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2228","CBT","Cabot Corp","19.512660365694824","0.9968850890685006","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2328","DCI","Donaldson Co","38.045597427641468","2.3994962565903859","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2428","TKR","Timken Co","14.704329397588262","0.30264398876491722","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2528","JBLU","JetBlue Airways Corp","13.269874214717724","0.12643320595417767","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2628","TECH","Techne Corp","27.828601672177964","2.0025219131093528","Largest Net Buys by Trade Value","S&P 400",2014-09-19,2014-08-27
"2828","TYL","Tyler Technologies Inc","16.487338346835191","1.1601341447579987","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"2928","MBFI","MB Financial Inc","14.511381336600746","1.8782427951860483","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3028","HOMB","Home Bancshares","13.218822178247329","3.4563746503878936","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3128","BCC","Boise Cascade Co","11.757940707967185","1.6326396180194278","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3228","CUZ","Cousins Properties","11.126921641096217","0.48015345799192599","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3328","MINI","Mobile Mini Inc","10.559433997018489","0.98068011023242929","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3428","UBSI","United Bankshares Inc (WV)","9.8049444560968979","1.7107849536687341","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3528","ALE","Allete Inc","9.2732477659789261","1.0066214875188024","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3628","FTK","Flotek Industries Inc","9.0112289689761162","0.6302128963075504","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"3728","IGTE","Igate Corp","8.46979449361951","1.4848625992931423","Largest Net Buys by Trade Value","S&P 600",2014-09-19,2014-08-27
"638","IBM","Intl Business Machines Corp","-538.94427055924302","-1.0527523037419171","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"738","AAPL","Apple Inc.","-441.33327190333193","-9.8114450004652243E-2","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"838","DISCA","Discovery Communications Inc","-431.30560138178902","-4.6388763862876194","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"938","FOXA","Twenty-First Century Fox, Inc","-422.037069932858","-0.68891723900982116","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1038","NKE","NIKE Inc B","-340.37062700933717","-1.5303072494688534","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1138","DIS","Walt Disney Co","-331.43689424306359","-0.61523059095315069","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1238","GS","Goldman Sachs Group Inc","-318.61646189234176","-0.79066536244875474","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1338","XOM","Exxon Mobil Corp","-301.33062034038306","-0.31726228357220992","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1438","GILD","Gilead Sciences Inc","-297.37825750408598","-0.21101394749677221","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1538","NFLX","NetFlix Inc","-271.78971328043951","-0.29592242238781186","Largest Net Sells by Trade Value","S&P 500",2014-09-19,2014-08-27
"1738","HOLX","Hologic Inc","-79.736028742321452","-2.0813667700081853","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"1838","WCN","Waste Connections Inc","-28.246241373871143","-1.9787438786935356","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"1938","ATR","AptarGroup Inc","-21.178748511814611","-1.4815475231870721","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2038","KMPR","Kemper Corporation","-20.182494345889392","-3.3155603498635444","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2138","RNR","RenaissanceRe Hldgs","-19.688468816386781","-0.57471145032534177","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2238","LPNT","Lifepoint Hospitals","-14.514627345788631","-0.44047716127225456","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2338","DKS","Dick's Sporting Goods Inc","-12.935651240699894","-0.13039549260848649","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2438","TDS","Telephone & Data Systems Inc","-11.943807854772894","-0.63883213942952977","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2538","AGCO","AGCO Corp","-11.067854859340819","-0.17385461678308869","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2638","SPW","SPX Corp","-10.158003160435014","-0.33167112526479003","Largest Net Sells by Trade Value","S&P 400",2014-09-19,2014-08-27
"2838","POOL","Pool Corp","-11.166800491371459","-1.1153696797074604","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"2938","PRXL","PAREXEL Intl Corp","-7.5767122887078768","-0.27672019937739567","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3038","BFS","Saul Centers","-7.3308014667452079","-6.6018731460270379","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3138","WRLD","World Acceptance Corp","-6.9465570831162875","-0.67737184990214028","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3238","SAM","Boston Beer Inc A","-6.8483957458965889","-0.66609298999232691","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3338","MOG/A","Moog Inc A","-6.3775220441010099","-0.53984993612879162","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3438","BJRI","BJ's Restaurants Inc","-6.2591202476698511","-0.66825645383909837","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3538","LGND","Ligand Pharmaceutical Inc B","-5.8671990345250382","-0.22292201521489705","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3638","UFCS","United Fire Group Inc.","-5.8278159761796129","-4.1417828315517369","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"3738","CRVL","Corvel Corp","-5.4978745470903689","-4.4189358406802128","Largest Net Sells by Trade Value","S&P 600",2014-09-19,2014-08-27
"5","NWS","News Corporation","173.06538916570454","13.227624234016327","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"620","CMCSK","Comcast Corp","2558.8167804703548","13.220074355329022","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"720","FOX","Twenty-First Century Fox, Inc","1477.1374064411498","11.830933999338278","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"820","PGR","Progressive Corp","192.91632622423879","1.6365886430458307","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"920","BRK/B","Berkshire Hathaway B","517.3062570729137","1.2471854677628671","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"1020","HCA","HCA Holdings Inc","236.89030981602721","1.1151143776025108","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"1120","MOS","Mosaic Co","140.91748687328692","0.81159343963887953","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"1220","EL","Estee Lauder Cos.","86.695876515017204","0.70428082795748825","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"1320","WMT","Wal-Mart Stores","318.50612090915695","0.68833769846414494","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"1420","KMI","Kinder Morgan Inc","358.66663322813764","0.63461821289607889","Most Illiquid Net Buys","S&P 500",2015-09-18,2015-08-12
"51","BF/B","Brown-Forman Corp B","-616.71332938288901","-13.232247094225345","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"6110","NWSA","News Corporation","-193.03486995726891","-4.6056248536561668","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"7110","CMCSA","Comcast Corp","-2691.736220359875","-3.3002765425266429","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"8110","FOXA","Twenty-First Century Fox","-1894.9289728928065","-3.1036517311141849","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"9110","MKC","McCormick & Co","-111.77545693353609","-1.9670504534841753","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"10110","VIAB","Viacom Inc B","-268.67777247798523","-1.0377171946912249","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"11110","ABBV","AbbVie Inc.","-465.08038235452597","-0.86058542373446767","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"12110","RSG","Republic Services Inc","-56.150166358831164","-0.82153387291234647","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"13110","DHR","Danaher Corp","-199.00040553214114","-0.66405974475472207","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"14110","NKE","NIKE Inc B","-210.17478244141464","-0.6448063681633055","Most Illiquid Net Sells","S&P 500",2015-09-18,2015-08-12
"52","CMCSK","Comcast Corp","2558.8167804703548","13.220074355329022","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"629","FB","Facebook Inc","1766.8166423473688","0.50123517384291305","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"729","FOX","Twenty-First Century Fox, Inc","1477.1374064411498","11.830933999338278","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"829","GOOG","Google Inc C","487.53398804672059","0.23541176689177909","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"929","BRK/B","Berkshire Hathaway B","517.3062570729137","1.2471854677628671","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"1029","GOOGL","Google Inc A","379.32656119068355","0.16146567861286237","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"1129","KMI","Kinder Morgan Inc","358.66663322813764","0.63461821289607889","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"1229","GM","General Motors Company","344.29904016505424","0.55793930003274261","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"1329","WMT","Wal-Mart Stores","318.50612090915695","0.68833769846414494","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"1429","HCA","HCA Holdings Inc","236.89030981602721","1.1151143776025108","Largest Net Buys by Trade Value","S&P 500",2015-09-18,2015-08-12
"53","CMCSA","Comcast Corp","-2691.736220359875","-3.3002765425266429","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"639","FOXA","Twenty-First Century Fox","-1894.9289728928065","-3.1036517311141849","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"739","BF/B","Brown-Forman Corp B","-616.71332938288901","-13.232247094225345","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"839","AAPL","Apple Inc.","-504.61148230238001","-6.9671812719353743E-2","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"939","ABBV","AbbVie Inc.","-465.08038235452597","-0.86058542373446767","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"1039","QCOM","QUALCOMM Inc","-382.58146721686433","-0.4163363390795205","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"1139","MSFT","Microsoft Corp","-340.27006513261881","-0.22261000509098039","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"1239","WFC","Wells Fargo & Co","-322.38698195331745","-0.4181834020013192","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"1339","VIAB","Viacom Inc B","-268.67777247798523","-1.0377171946912249","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"1439","AIG","American Intl Group Inc","-254.68043503896774","-0.51350893681164267","Largest Net Sells by Trade Value","S&P 500",2015-09-18,2015-08-12
"54","APD","Air Products & Chemicals Inc","412.87108047105443","2.990843328065282","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"630","HOLX","Hologic Inc","161.15370468117518","1.9034302941033276","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"730","L","Loews Corp","46.476061356347621","1.8184996523453656","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"830","SRE","Sempra Energy","165.87300333321994","1.7082588689862637","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"930","AVGO","Broadcom Limited","536.29328818479428","1.5120571310653221","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"1030","ZTS","Zoetis Inc","237.40827269615008","1.312446927046615","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"1130","CA","CA Inc","77.132419175402532","1.1873838409804556","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"1230","JNPR","Juniper Networks Inc","83.770958165104176","1.1294179151382846","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"1330","CPB","Campbell Soup Co","90.509416640234974","1.082521339024398","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"1430","VTR","Ventas Inc","123.6922777032709","1.0110471762244861","Most Illiquid Net Buys","S&P 500",2016-09-16,2016-08-29
"511","XRX","Xerox Corp","-109.53376682538762","-2.3451509959138681","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"6111","GGP","General Growth Properties Inc","-261.52029325981999","-2.3029220519483578","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"7111","NLSN","Nielsen Holdings plc","-144.29569940373187","-1.9208126640994212","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"8111","LM","Legg Mason Inc","-46.774631504522809","-1.3668618336869676","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"9111","PNR","Pentair PLC","-101.21577669585621","-1.3433197018650491","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"10111","FOX","Twenty-First Century Fox Inc B","-88.318074630724354","-1.28785354139563","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"11111","VNO","Vornado Realty Trust","-81.666997678442939","-1.2701021944662783","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"12111","BF/B","Brown-Forman Corp B","-54.402864099045644","-1.2105441167717925","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"13111","SYK","Stryker Corp","-132.40177549937226","-1.1923487270519921","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"14111","WAT","Waters Corp","-75.788078723980377","-1.1081389939968895","Most Illiquid Net Sells","S&P 500",2016-09-16,2016-08-29
"521","AMZN","Amazon.com Inc","719.55782283321423","0.43312166783374545","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"6210","AVGO","Broadcom Limited","536.29328818479428","1.5120571310653221","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"7210","APD","Air Products & Chemicals Inc","412.87108047105443","2.990843328065282","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"8210","FB","Facebook Inc A","289.36566646371875","0.1481733241667087","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"9210","SO","Southern Co","259.76063790045174","0.91203140691550133","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"10210","KMI","Kinder Morgan Inc","244.1161322130317","0.87059233211591824","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"11210","ZTS","Zoetis Inc","237.40827269615008","1.312446927046615","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"12210","GOOGL","Alphabet Inc A","208.91136192651521","0.22257445408465273","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"13210","PG","Procter & Gamble","178.42764687757233","0.2649615879606716","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"14210","SRE","Sempra Energy","165.87300333321994","1.7082588689862637","Largest Net Buys by Trade Value","S&P 500",2016-09-16,2016-08-29
"531","AAPL","Apple Inc.","-854.83956289701837","-0.29780819133473901","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"6310","GE","General Electric Co","-730.09155922022546","-1.0238900625224649","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"7310","ORCL","Oracle Corp","-438.03083857909763","-1.0938986250468665","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"8310","WFC","Wells Fargo & Co","-355.90645973782978","-0.49445162063575337","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"9310","AIG","American Intl Group Inc","-304.60877452111623","-1.0596876572331682","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"10310","MCD","McDonald's Corp","-285.05086829970304","-0.57483919396556082","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"11310","LMT","Lockheed Martin","-268.24941756034502","-0.15836313637085142","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"12310","MSFT","Microsoft Corp","-263.09187656101847","-0.2245686373603353","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"13310","GGP","General Growth Properties Inc","-261.52029325981999","-2.3029220519483578","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"14310","JPM","JP Morgan Chase & Co","-241.24815869704739","-0.32297271712853304","Largest Net Sells by Trade Value","S&P 500",2016-09-16,2016-08-29
"55","BRK/B","Berkshire Hathaway B","2016.8916939447927","4.0620811554426766","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"640","CSRA","CSRA Inc","66.73018995379789","2.8305848994880018","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"740","CERN","Cerner Corp","274.5041907334745","2.8188992238811728","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"840","DOW","Dow Chemical","726.7595651429923","2.6239341736021209","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"940","WM","Waste Management Inc","291.64736042985004","2.3364551917501633","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1040","BF/B","Brown-Forman Corp B","83.812992241526956","2.2315029646901512","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1140","IRM","Iron Mountain Inc","80.394348753585547","1.9953518973493289","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1240","MNST","Monster Beverage Corp New","177.94984001631616","1.6731278268266767","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1340","DE","Deere & Co","370.25171628947697","1.5989216448393966","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1440","WBA","Walgreens Boots Alliance Inc","616.04324447256431","1.5531235302049222","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1520","GPS","Gap Inc","156.74395214592312","1.4885949426875158","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"16","DIS","Walt Disney Co","1037.1292344008718","1.2249677884758392","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1720","WLTW","Willis Towers Watson PLC","123.6945545629644","1.2157502551823547","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1820","ATVI","Activision Blizzard Inc","442.29518672075454","1.1241906980030756","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"1920","MYL","Mylan NV","262.0302312413383","1.0243815863131758","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"2020","CINF","Cincinnati Financial Corp","38.832388391306324","0.98351667812363475","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"2120","CMI","Cummins Inc","230.80720524248835","0.9511300534218784","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"2220","D","Dominion Energy Inc","122.36165402401184","0.90506328590420282","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"2320","YUM","Yum! Brands Inc","122.12718554953875","0.85050033805861558","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
"2420","HES","Hess Corp","128.09954285974388","0.84161962935853252","Most Illiquid Net Buys","S&P 500",2017-09-15,2017-08-16
